Time;Object;TileXSize;TileYSize;Variability;Columns;Rows;MultipleX;MultipleY;CladdingSeed;OpeningSeed;MargeX;UpperMargin;LowerMargin;MinOpeningHeight;MinOpeningWidth;DoorNumber
15:59:43:428;3.2;0.81;0.75;1;3;1;2;3;24;10;0.2;0.2;0.8;0.8;0.8;1
15:59:44:466;3.2;0.81;0.75;1;3;1;2;3;27;10;0.2;0.2;0.8;0.8;0.8;1
16:0:3:457;3.2;0.81;0.75;1;3;3;2;3;27;10;0.2;0.2;0.8;0.8;0.8;1
16:0:14:782;3.2;0.81;0.75;1;5;3;2;3;27;10;0.2;0.2;0.8;0.8;0.8;1
16:0:20:330;3.2;0.81;0.75;1;5;3;2;3;27;11;0.2;0.2;0.8;0.8;0.8;1
16:0:21:368;3.2;0.81;0.75;1;5;3;2;3;27;12;0.2;0.2;0.8;0.8;0.8;1
16:0:36:353;3.2;0.81;0.75;1;5;3;2;3;27;12;0.2;0.2;0.8;0.05;0.8;1
16:0:47:506;3.2;0.81;0.75;1;5;3;2;3;27;12;0.2;0.2;0.8;1.2;0.8;1
16:1:2:16;3.2;0.81;0.75;1;5;3;2;3;27;12;0.2;0.2;0.8;1.2;0.8;2
16:1:8:807;3.2;0.81;0.75;1;5;3;2;3;27;13;0.2;0.2;0.8;1.2;0.8;2
16:1:9:494;3.2;0.81;0.75;1;5;3;2;3;27;14;0.2;0.2;0.8;1.2;0.8;2
16:1:35:395;3.3;0.81;0.75;1;5;3;2;3;27;14;0.2;0.2;0.8;1.2;0.8;2
16:1:52:456;3.3;0.83;0.75;1;5;3;2;3;27;14;0.2;0.2;0.8;1.2;0.8;2
16:1:54:792;3.3;0.83;0.75;1;5;3;2;3;27;15;0.2;0.2;0.8;1.2;0.8;2
16:2:6:295;3.4;0.83;0.75;1;5;3;2;3;27;15;0.2;0.2;0.8;1.2;0.8;2
16:2:35:605;3.4;0.6;0.75;1;5;3;2;3;27;15;0.2;0.2;0.8;1.2;0.8;2
16:2:41:446;3.4;0.6;0.75;1;5;3;2;3;42;15;0.2;0.2;0.8;1.2;0.8;2
16:6:50:486;1.2;0.7;1.5;0.4;1;3;4;6;5;0;0.6;1;1.1;1.2;1.1;1
16:7:13:105;1.2;0.7;1.5;0.4;2;3;4;6;5;0;0.6;1;1.1;1.2;1.1;1
16:7:13:911;1.2;0.7;1.5;0.4;3;3;4;6;5;0;0.6;1;1.1;1.2;1.1;1
16:7:15:560;1.2;0.7;1.5;0.4;6;3;4;6;5;0;0.6;1;1.1;1.2;1.1;1
16:7:26:587;1.2;0.7;1.5;0.4;5;3;4;6;5;0;0.6;1;1.1;1.2;1.1;1
16:7:27:103;1.2;0.7;1.5;0.4;3;3;4;6;5;0;0.6;1;1.1;1.2;1.1;1
16:7:37:676;1.2;0.7;1.5;0.4;0;3;4;6;5;0;0.6;1;1.1;1.2;1.1;1
16:7:58:414;1.2;0.7;1.5;0.4;1;3;4;6;5;0;0.6;1;1.1;1.2;1.1;1
16:8:11:536;1.2;0.7;1.5;0.4;2;3;4;6;5;0;0.6;1;1.1;1.2;1.1;1
16:8:12:84;1.2;0.7;1.5;0.4;3;3;4;6;5;0;0.6;1;1.1;1.2;1.1;1
16:8:13:77;1.2;0.7;1.5;0.4;4;3;4;6;5;0;0.6;1;1.1;1.2;1.1;1
16:8:14:28;1.2;0.7;1.5;0.4;5;3;4;6;5;0;0.6;1;1.1;1.2;1.1;1
16:9:2:4;1.2;0.7;1.5;0.4;6;3;4;6;5;0;0.6;1;1.1;1.2;1.1;1
16:9:4:600;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1;1.1;1.2;1.1;1
16:9:20:489;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1;1.1;1.3;1.1;1
16:9:21:670;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1;1.1;1.6;1.1;1
16:9:22:766;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1;1.1;1.8;1.1;1
16:9:23:689;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1;1.1;1.5;1.1;1
16:9:24:265;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1;1.1;1.4;1.1;1
16:9:25:46;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1;1.1;1.5;1.1;1
16:9:30:809;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.1;1.1;1.5;1.1;1
16:9:31:668;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.4;1.1;1.5;1.1;1
16:9:32:441;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.7;1.1;1.5;1.1;1
16:9:34:555;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.6;1.1;1.5;1.1;1
16:9:35:811;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1;1.1;1.5;1.1;1
16:9:36:801;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;0.7;1.1;1.5;1.1;1
16:9:37:335;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;0.5;1.1;1.5;1.1;1
16:9:39:369;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;0.6;1.1;1.5;1.1;1
16:9:40:362;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1;1.1;1.5;1.1;1
16:9:41:104;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.1;1.1;1.5;1.1;1
16:9:49:960;1.2;0.7;1.5;0.3;7;3;4;6;5;0;0.6;1.1;1.1;1.5;1.1;1
16:9:50:800;1.2;0.7;1.5;0.2;7;3;4;6;5;0;0.6;1.1;1.1;1.5;1.1;1
16:9:57:783;1.2;0.7;1.5;0.3;7;3;4;6;5;0;0.6;1.1;1.1;1.5;1.1;1
16:9:58:491;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.1;1.1;1.5;1.1;1
16:10:3:116;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.1;1.1;1.5;1;1
16:10:3:651;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.1;1.1;1.5;0.9;1
16:10:11:597;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.1;1.1;1.4;0.9;1
16:10:12:461;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.1;1.1;1.3;0.9;1
16:10:14:546;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.1;1.1;1.1;0.9;1
16:10:20:400;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.1;1;1.1;0.9;1
16:10:21:257;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.1;0.6;1.1;0.9;1
16:10:21:926;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.1;0.5;1.1;0.9;1
16:10:22:623;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.1;0.6;1.1;0.9;1
16:10:23:58;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:10:23:730;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.1;0.8;1.1;0.9;1
16:10:24:496;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:10:25:100;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.1;0.6;1.1;0.9;1
16:10:27:117;1.2;0.7;1.5;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:10:47:116;1.2;0.7;1.49;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:10:47:755;1.2;0.7;1.2;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:10:48:344;1.2;0.7;1.01;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:10:49:270;1.2;0.7;1;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:10:50:8;1.2;0.7;0.84;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:10:50:693;1.2;0.7;0.66;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:10:52:400;1.2;0.7;0.67;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:10:53:101;1.2;0.7;0.8;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:10:53:834;1.2;0.7;0.89;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:10:55:544;1.2;0.7;0.88;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:10:56:295;1.2;0.7;0.77;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:10:57:158;1.2;0.7;0.74;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:10:58:193;1.2;0.7;0.79;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:10:58:882;1.2;0.7;0.81;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:11:4:286;1.2;0.7;0.8;0.4;7;3;4;6;5;0;0.6;1.1;0.7;1.1;0.9;1
16:11:10:581;1.2;0.7;0.8;0.4;7;3;4;6;6;0;0.6;1.1;0.7;1.1;0.9;1
16:11:10:775;1.2;0.7;0.8;0.4;7;3;4;6;7;0;0.6;1.1;0.7;1.1;0.9;1
16:11:11:424;1.2;0.7;0.8;0.4;7;3;4;6;8;0;0.6;1.1;0.7;1.1;0.9;1
16:11:11:602;1.2;0.7;0.8;0.4;7;3;4;6;9;0;0.6;1.1;0.7;1.1;0.9;1
16:11:12:197;1.2;0.7;0.8;0.4;7;3;4;6;8;0;0.6;1.1;0.7;1.1;0.9;1
16:11:12:945;1.2;0.7;0.8;0.4;7;3;4;6;7;0;0.6;1.1;0.7;1.1;0.9;1
16:11:13:404;1.2;0.7;0.8;0.4;7;3;4;6;6;0;0.6;1.1;0.7;1.1;0.9;1
16:11:14:198;1.2;0.7;0.8;0.4;7;3;4;6;7;0;0.6;1.1;0.7;1.1;0.9;1
16:11:14:381;1.2;0.7;0.8;0.4;7;3;4;6;8;0;0.6;1.1;0.7;1.1;0.9;1
16:12:21:918;1.3;0.7;0.8;0.4;7;3;4;6;8;0;0.6;1.1;0.7;1.1;0.9;1
16:12:31:148;1.3;0.7;0.8;0.4;6;3;4;6;8;0;0.6;1.1;0.7;1.1;0.9;1
16:12:31:875;1.3;0.7;0.8;0.4;4;3;4;6;8;0;0.6;1.1;0.7;1.1;0.9;1
16:12:33:162;1.3;0.7;0.8;0.4;3;3;4;6;8;0;0.6;1.1;0.7;1.1;0.9;1
16:12:42:279;1.3;0.7;0.8;0.4;4;3;4;6;8;0;0.6;1.1;0.7;1.1;0.9;1
16:12:59:635;1.3;0.7;0.8;0.4;4;3;4;6;8;0;0.6;1.1;0.7;1;0.9;1
16:13:0:267;1.3;0.7;0.8;0.4;4;3;4;6;8;0;0.6;1.1;0.7;0.9;0.9;1
16:13:2:448;1.3;0.7;0.8;0.4;4;3;4;6;8;0;0.6;1.1;0.7;0.8;0.9;1
16:13:3:652;1.3;0.7;0.8;0.4;4;3;4;6;8;0;0.6;1.1;0.7;0.6;0.9;1
16:13:8:897;1.3;0.7;0.8;0.4;4;3;4;6;8;0;0.6;1.1;0.7;0.8;0.9;1
16:13:19:449;1.3;0.7;0.8;0.3;4;3;4;6;8;0;0.6;1.1;0.7;0.8;0.9;1
16:13:20:647;1.3;0.7;0.8;0.2;4;3;4;6;8;0;0.6;1.1;0.7;0.8;0.9;1
16:13:25:419;1.3;0.7;0.8;0.1;4;3;4;6;8;0;0.6;1.1;0.7;0.8;0.9;1
16:13:25:950;1.3;0.7;0.8;0;4;3;4;6;8;0;0.6;1.1;0.7;0.8;0.9;1
16:13:30:790;1.3;0.7;0.8;0.2;4;3;4;6;8;0;0.6;1.1;0.7;0.8;0.9;1
16:13:45:563;1.3;0.7;0.8;0.2;4;3;4;6;8;0;0.6;1;0.7;0.8;0.9;1
16:13:45:937;1.3;0.7;0.8;0.2;4;3;4;6;8;0;0.6;0.8;0.7;0.8;0.9;1
16:13:57:912;1.3;0.7;0.8;0.2;4;4;4;6;8;0;0.6;0.8;0.7;0.8;0.9;1
16:13:59:69;1.3;0.7;0.8;0.2;4;6;4;6;8;0;0.6;0.8;0.7;0.8;0.9;1
16:14:7:582;1.3;0.7;0.8;0.2;4;5;4;6;8;0;0.6;0.8;0.7;0.8;0.9;1
16:14:8:809;1.3;0.7;0.8;0.2;4;4;4;6;8;0;0.6;0.8;0.7;0.8;0.9;1
16:14:9:826;1.3;0.7;0.8;0.2;4;3;4;6;8;0;0.6;0.8;0.7;0.8;0.9;1
16:14:13:509;1.3;0.7;0.8;0.2;4;4;4;6;8;0;0.6;0.8;0.7;0.8;0.9;1
16:14:14:509;1.3;0.7;0.8;0.2;4;5;4;6;8;0;0.6;0.8;0.7;0.8;0.9;1
16:14:19:267;1.3;0.7;0.8;0.2;4;4;4;6;8;0;0.6;0.8;0.7;0.8;0.9;1
16:15:4:146;1.4;0.7;0.8;0.2;4;4;4;6;8;0;0.6;0.8;0.7;0.8;0.9;1
16:15:16:469;1.4;0.7;0.8;0.2;7;4;4;6;8;0;0.6;0.8;0.7;0.8;0.9;1
16:15:30:100;1.4;0.7;0.8;0.2;6;4;4;6;8;0;0.6;0.8;0.7;0.8;0.9;1
16:15:46:744;1.4;0.7;0.8;0.2;6;4;4;6;8;4;0.6;0.8;0.7;0.8;0.9;1
16:21:26:325;2.2;0.6;0.4;0.28;2;2;1;1;30;72;0.6;0.74;0.4;1.02;0.79;0
16:21:34:325;2.2;0.6;0.4;0.28;4;2;1;1;30;72;0.6;0.74;0.4;1.02;0.79;0
16:21:40:325;2.2;0.6;0.4;0.28;5;2;1;1;30;72;0.6;0.74;0.4;1.02;0.79;0
16:22:55:325;2.2;0.6;0.4;0.28;6;2;1;1;30;72;0.6;0.74;0.4;1.02;0.79;0
16:23:1:325;2.2;0.6;0.4;0.28;6;3;1;1;30;72;0.6;0.74;0.4;1.02;0.79;0
16:23:6:325;2.2;0.6;0.4;0.28;6;4;1;1;30;72;0.6;0.74;0.4;1.02;0.79;0
16:23:20:325;2.2;0.6;0.4;0.28;6;4;1;1;30;72;0.6;0.74;0.4;1.25;0.79;0
16:23:25:325;2.2;0.6;0.4;0.28;6;4;1;1;30;56;0.6;0.74;0.4;1.25;0.79;0
16:23:32:325;2.2;0.6;0.4;0.28;6;4;2;1;30;56;0.6;0.74;0.4;1.25;0.79;0
16:23:36:325;2.2;0.6;0.4;0.28;6;4;2;2;30;56;0.6;0.74;0.4;1.25;0.79;0
16:23:47:325;2.2;0.6;0.4;0.28;6;4;2;3;30;56;0.6;0.74;0.4;1.25;0.79;0
16:23:55:325;2.2;0.6;0.4;0.28;6;3;2;3;30;56;0.6;0.74;0.4;1.25;0.79;0
16:24:0:325;2.2;0.6;0.4;0.28;6;3;2;3;30;56;0.6;0.74;0.4;1.25;0.79;1
16:24:4:325;2.2;0.6;0.4;0.28;6;3;2;3;30;56;0.6;0.74;0.4;1.25;0.79;2
16:24:11:325;2.2;0.6;0.4;0.28;6;3;2;3;30;74;0.6;0.74;0.4;1.25;0.79;2
16:24:13:325;2.2;0.6;0.4;0.28;6;3;2;3;30;50;0.6;0.74;0.4;1.25;0.79;2
16:24:17:325;2.2;0.6;0.4;0.28;6;3;2;3;30;49;0.6;0.74;0.4;1.25;0.79;2
16:24:19:325;2.2;0.6;0.4;0.28;6;3;2;3;30;47;0.6;0.74;0.4;1.25;0.79;2
16:24:27:325;2.2;0.6;0.4;0.28;6;3;2;3;30;49;0.6;0.74;0.4;1.25;0.79;2
16:24:33:325;2.2;0.6;0.4;0.28;6;3;2;3;30;13;0.6;0.74;0.4;1.25;0.79;2
16:24:43:325;2.2;0.6;0.4;0.28;6;3;2;3;30;14;0.6;0.74;0.4;1.25;0.79;2
16:27:12:893;2.3;0.4;0.6;0.28;6;3;2;3;30;14;0.4;0.4;0.6;1.25;0.79;2
16:27:18:893;2.3;0.4;0.6;0.28;6;4;2;3;30;14;0.4;0.4;0.6;1.25;0.79;2
16:27:25:893;2.3;0.4;0.6;0.28;6;5;2;3;30;14;0.4;0.4;0.6;1.25;0.79;2
16:27:35:893;2.3;0.4;0.6;0.28;6;5;2;3;30;14;0.4;0.4;0.6;1.25;1.11;2
16:27:41:893;2.3;0.4;0.6;0.28;6;5;2;3;30;14;0.4;0.4;0.6;1.63;1.11;2
16:27:46:893;2.3;0.4;0.6;0.28;6;5;2;3;30;14;0.4;0.4;0.6;1.46;1.11;2
16:27:52:893;2.3;0.4;0.6;0.28;6;5;2;3;30;14;0.4;0.4;0.6;1.5;1.11;2
16:27:56:893;2.3;0.4;0.6;0.28;6;5;2;3;30;14;0.4;0.4;0.6;1.5;1.1;2
16:28:5:893;2.3;0.4;0.6;0.08;6;5;2;3;30;14;0.4;0.4;0.6;1.5;1.1;2
16:28:13:893;2.3;0.4;0.6;0.5;6;5;2;3;30;14;0.4;0.4;0.6;1.5;1.1;2
16:28:22:893;2.3;0.4;0.6;0.5;6;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;2
16:28:28:893;2.3;0.4;0.6;0.5;5;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;2
16:28:32:893;2.3;0.4;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;2
16:28:37:893;2.3;0.4;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:28:46:264;2.3;0.87;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:28:51:813;2.3;1.43;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:28:57:24;2.3;1.88;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:29:2:482;2.3;1.64;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:29:8:482;2.3;0.26;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:29:22:17;2.3;0.35;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:29:28:974;2.3;1.24;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:29:29:929;2.3;1.42;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:29:31:267;2.3;1.4;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:29:32:325;2.3;1.19;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:29:33:370;2.3;0.79;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:29:34:457;2.3;0.6;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:29:44:457;2.3;0.6;0.6;0.5;4;5;2;3;30;55;0.42;0.4;0.6;1.5;1.1;1
16:29:48:457;2.3;0.6;0.6;0.5;4;5;2;3;30;55;0.97;0.4;0.6;1.5;1.1;1
16:29:54:419;2.3;0.6;1.88;0.5;4;5;2;3;30;55;0.97;0.4;0.6;1.5;1.1;1
16:29:58:237;2.3;0.6;1.89;0.5;4;5;2;3;30;55;0.97;0.4;0.6;1.5;1.1;1
16:29:59:725;2.3;0.6;1.55;0.5;4;5;2;3;30;55;0.97;0.4;0.6;1.5;1.1;1
16:30:4:753;2.3;0.6;1.62;0.5;4;5;2;3;30;55;0.97;0.4;0.6;1.5;1.1;1
16:30:9:654;2.3;0.6;0.13;0.5;4;5;2;3;30;55;0.97;0.4;0.6;1.5;1.1;1
16:30:14:7;2.3;0.6;0.19;0.5;4;5;2;3;30;55;0.97;0.4;0.6;1.5;1.1;1
16:30:15:338;2.3;0.6;0.39;0.5;4;5;2;3;30;55;0.97;0.4;0.6;1.5;1.1;1
16:30:17:141;2.3;0.6;0.73;0.5;4;5;2;3;30;55;0.97;0.4;0.6;1.5;1.1;1
16:30:18:325;2.3;0.6;1.33;0.5;4;5;2;3;30;55;0.97;0.4;0.6;1.5;1.1;1
16:30:19:430;2.3;0.6;1.09;0.5;4;5;2;3;30;55;0.97;0.4;0.6;1.5;1.1;1
16:30:21:914;2.3;0.6;1.08;0.5;4;5;2;3;30;55;0.97;0.4;0.6;1.5;1.1;1
16:30:43:914;2.3;0.6;1.08;0.5;4;5;2;3;30;55;0.22;0.4;0.6;1.5;1.1;1
16:31:1:914;2.3;0.6;1.08;0.5;4;4;2;3;30;55;0.22;0.4;0.6;1.5;1.1;1
16:31:8:410;2.3;0.6;1.13;0.5;4;4;2;3;30;55;0.22;0.4;0.6;1.5;1.1;1
16:31:12:97;2.3;0.6;0.56;0.5;4;4;2;3;30;55;0.22;0.4;0.6;1.5;1.1;1
16:31:16:226;2.3;0.6;4.27;0.5;4;4;2;3;30;55;0.22;0.4;0.6;1.5;1.1;1
16:31:19:124;2.3;0.6;4.17;0.5;4;4;2;3;30;55;0.22;0.4;0.6;1.5;1.1;1
16:31:21:124;2.3;0.6;4.17;0.5;4;5;2;3;30;55;0.22;0.4;0.6;1.5;1.1;1
16:31:31:636;2.3;0.6;3.09;0.5;4;5;2;3;30;55;0.22;0.4;0.6;1.5;1.1;1
16:31:32:381;2.3;0.6;2.07;0.5;4;5;2;3;30;55;0.22;0.4;0.6;1.5;1.1;1
16:31:34:36;2.3;0.6;1.24;0.5;4;5;2;3;30;55;0.22;0.4;0.6;1.5;1.1;1
16:31:35:118;2.3;0.6;0.82;0.5;4;5;2;3;30;55;0.22;0.4;0.6;1.5;1.1;1
16:33:23:365;2.4;0.4;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:33:39:468;2.4;0.38;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:33:48:740;2.4;1.61;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:33:49:925;2.4;0.93;0.6;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:34:7:315;2.4;0.93;0.68;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:34:13:387;2.4;0.93;1.18;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:34:30:204;2.4;0.93;0.97;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:34:34:768;2.4;0.93;0.81;0.5;4;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:34:51:768;2.4;0.93;0.81;0.5;7;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:35:1:768;2.4;0.93;0.81;0.25;7;5;2;3;30;55;0.4;0.4;0.6;1.5;1.1;1
16:35:9:768;2.4;0.93;0.81;0.25;7;5;2;3;30;55;0.4;0.4;0.6;1.87;1.1;1
16:35:15:768;2.4;0.93;0.81;0.25;7;5;2;3;30;55;0.4;0.4;0.6;1.4;1.1;1
16:35:19:768;2.4;0.93;0.81;0.25;7;5;2;3;30;55;0.4;0.4;0.6;1.64;1.1;1
16:35:22:768;2.4;0.93;0.81;0.25;7;5;2;3;30;55;0.4;0.4;0.6;1.64;1.1;2
16:35:25:768;2.4;0.93;0.81;0.25;7;5;2;3;30;55;0.4;0.4;0.6;1.64;1.1;3
16:35:30:768;2.4;0.93;0.81;0.25;7;5;2;3;64;55;0.4;0.4;0.6;1.64;1.1;3
16:35:33:768;2.4;0.93;0.81;0.25;7;5;2;3;64;26;0.4;0.4;0.6;1.64;1.1;3
