Time;Object;TileXSize;TileYSize;Variability;Columns;Rows;MultipleX;MultipleY;CladdingSeed;OpeningSeed;MargeX;UpperMargin;LowerMargin;MinOpeningHeight;MinOpeningWidth;DoorNumber
17:19:18:738;1.1;0.27;0.24;1;2;2;4;6;8;46;0.4;0.4;0.5;1.1;1.4;1
17:19:19:58;1.1;0.27;0.24;1;2;2;4;6;8;53;0.4;0.4;0.5;1.1;1.4;1
17:19:19:514;1.1;0.27;0.24;1;2;2;4;6;8;54;0.4;0.4;0.5;1.1;1.4;1
17:19:19:932;1.1;0.27;0.24;1;2;2;4;6;8;60;0.4;0.4;0.5;1.1;1.4;1
17:19:20:313;1.1;0.27;0.24;1;2;2;4;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:19:46:257;1.1;0.27;0.24;1;3;2;4;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:19:48:615;1.1;0.27;0.24;1;2;2;4;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:19:50:956;1.1;0.27;0.24;1;2;1;4;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:19:51:143;1.1;0.27;0.24;1;2;0;4;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:19:52:356;1.1;0.27;0.24;1;2;1;4;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:19:59:330;1.1;0.27;0.24;1;2;2;4;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:19:59:779;1.1;0.27;0.24;1;2;3;4;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:0:168;1.1;0.27;0.24;1;2;4;4;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:1:124;1.1;0.27;0.24;1;2;3;4;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:1:490;1.1;0.27;0.24;1;2;2;4;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:1:798;1.1;0.27;0.24;1;2;1;4;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:2:378;1.1;0.27;0.24;1;2;2;4;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:11:124;1.1;0.28;0.24;1;2;2;4;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:11:601;1.1;0.34;0.24;1;2;2;4;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:12:732;1.1;0.31;0.24;1;2;2;4;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:13:98;1.1;0.3;0.24;1;2;2;4;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:24:913;1.1;0.3;0.24;1;2;2;3;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:25:59;1.1;0.3;0.24;1;2;2;1;6;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:27:209;1.1;0.3;0.24;1;2;2;1;5;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:27:451;1.1;0.3;0.24;1;2;2;1;1;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:29:5;1.1;0.3;0.24;1;2;2;2;1;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:29:271;1.1;0.3;0.24;1;2;2;3;1;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:33:839;1.1;0.3;0.24;1;2;2;3;2;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:34:586;1.1;0.3;0.24;1;2;2;3;3;8;67;0.4;0.4;0.5;1.1;1.4;1
17:20:39:610;1.1;0.3;0.24;1;2;2;3;3;7;67;0.4;0.4;0.5;1.1;1.4;1
17:20:39:760;1.1;0.3;0.24;1;2;2;3;3;6;67;0.4;0.4;0.5;1.1;1.4;1
17:20:43:368;1.1;0.3;0.24;1;2;2;3;3;7;67;0.4;0.4;0.5;1.1;1.4;1
17:21:5:345;1.1;0.3;0.24;1;2;2;3;3;7;66;0.4;0.4;0.5;1.1;1.4;1
17:21:5:566;1.1;0.3;0.24;1;2;2;3;3;7;56;0.4;0.4;0.5;1.1;1.4;1
17:21:5:783;1.1;0.3;0.24;1;2;2;3;3;7;55;0.4;0.4;0.5;1.1;1.4;1
17:21:6:37;1.1;0.3;0.24;1;2;2;3;3;7;51;0.4;0.4;0.5;1.1;1.4;1
17:21:6:315;1.1;0.3;0.24;1;2;2;3;3;7;49;0.4;0.4;0.5;1.1;1.4;1
17:21:10:935;1.1;0.3;0.24;1;2;2;3;3;7;48;0.4;0.4;0.5;1.1;1.4;1
17:21:11:168;1.1;0.3;0.24;1;2;2;3;3;7;36;0.4;0.4;0.5;1.1;1.4;1
17:21:19:514;1.1;0.3;0.24;1;2;2;3;3;7;36;0.4;0.4;0.5;1.1;1.4;0
17:21:20:164;1.1;0.3;0.24;1;2;2;3;3;7;36;0.4;0.4;0.5;1.1;1.4;1
17:21:29:371;1.2;0.3;0.24;1;2;2;3;3;7;36;0.4;0.4;0.5;1.1;1.4;1
17:22:21:179;1.2;0.3;0.24;1;3;2;3;3;7;36;0.4;0.4;0.5;1.1;1.4;1
17:22:28:850;1.2;0.3;0.24;1;4;2;3;3;7;36;0.4;0.4;0.5;1.1;1.4;1
17:22:33:917;1.2;0.3;0.24;1;5;2;3;3;7;36;0.4;0.4;0.5;1.1;1.4;1
17:22:56:758;1.2;0.3;0.24;1;6;2;3;3;7;36;0.4;0.4;0.5;1.1;1.4;1
17:22:59:467;1.2;0.3;0.24;1;7;2;3;3;7;36;0.4;0.4;0.5;1.1;1.4;1
17:23:16:612;1.2;0.3;0.24;1;7;3;3;3;7;36;0.4;0.4;0.5;1.1;1.4;1
17:23:21:122;1.2;0.3;0.24;1;7;7;3;3;7;36;0.4;0.4;0.5;1.1;1.4;1
17:23:30:98;1.2;0.3;0.24;1;7;5;3;3;7;36;0.4;0.4;0.5;1.1;1.4;1
17:23:43:306;1.2;0.3;0.24;1;7;4;3;3;7;36;0.4;0.4;0.5;1.1;1.4;1
17:23:54:601;1.2;0.3;0.24;1;7;4;3;3;7;36;0.4;0.4;0.5;1.2;1.4;1
17:23:57:590;1.2;0.3;0.24;1;7;4;3;3;7;36;0.4;0.4;0.5;1.5;1.4;1
17:24:30:659;1.2;0.3;0.24;1;7;4;3;3;7;36;0.4;0.4;0.5;1.5;1.4;3
17:24:54:651;1.2;0.31;0.24;1;7;4;3;3;7;36;0.4;0.4;0.5;1.5;1.4;3
17:24:56:705;1.2;0.41;0.24;1;7;4;3;3;7;36;0.4;0.4;0.5;1.5;1.4;3
17:25:40:685;1.2;0.41;0.24;1;6;4;3;3;7;36;0.4;0.4;0.5;1.5;1.4;3
17:25:49:355;1.2;0.41;0.24;1;6;4;3;3;7;36;0.4;0.4;0.5;1.5;1.4;2
17:25:58:183;1.2;0.41;0.24;1;6;4;3;3;7;35;0.4;0.4;0.5;1.5;1.4;2
17:26:0:478;1.2;0.41;0.24;1;6;4;3;3;7;12;0.4;0.4;0.5;1.5;1.4;2
17:26:4:920;1.2;0.41;0.24;1;6;4;3;3;7;13;0.4;0.4;0.5;1.5;1.4;2
17:26:6:468;1.2;0.41;0.24;1;6;4;3;3;7;19;0.4;0.4;0.5;1.5;1.4;2
17:26:15:372;1.2;0.41;0.24;0.9;6;4;3;3;7;19;0.4;0.4;0.5;1.5;1.4;2
17:26:16:965;1.2;0.41;0.24;0.7;6;4;3;3;7;19;0.4;0.4;0.5;1.5;1.4;2
17:26:42:959;1.2;0.41;0.24;0.7;6;4;3;3;7;19;0.5;0.4;0.5;1.5;1.4;2
17:26:44:977;1.2;0.41;0.24;0.7;6;4;3;3;7;19;0.9;0.4;0.5;1.5;1.4;2
17:26:50:373;1.2;0.41;0.24;0.7;6;4;3;3;7;19;0.8;0.4;0.5;1.5;1.4;2
17:26:52:465;1.2;0.41;0.24;0.7;6;4;3;3;7;19;0.4;0.4;0.5;1.5;1.4;2
17:26:57:324;1.2;0.41;0.24;0.7;6;4;3;3;7;19;0.3;0.4;0.5;1.5;1.4;2
17:26:59:773;1.2;0.41;0.24;0.7;6;4;3;3;7;19;0.1;0.4;0.5;1.5;1.4;2
17:27:10:219;1.2;0.41;0.24;0.7;6;4;3;3;7;19;0.1;0.4;0.6;1.5;1.4;2
17:27:12:667;1.2;0.41;0.24;0.7;6;4;3;3;7;19;0.1;0.4;0.8;1.5;1.4;2
17:27:16:397;1.2;0.41;0.24;0.7;6;4;3;3;7;19;0.1;0.5;0.8;1.5;1.4;2
17:27:18:281;1.2;0.41;0.24;0.7;6;4;3;3;7;19;0.1;0.6;0.8;1.5;1.4;2
17:27:22:254;1.2;0.41;0.24;0.7;6;4;3;3;7;19;0.1;0.6;0.8;1.4;1.4;2
17:27:23:874;1.2;0.41;0.24;0.7;6;4;3;3;7;19;0.1;0.6;0.8;1.3;1.4;2
17:27:49:591;1.2;0.41;0.24;0.7;6;4;3;2;7;19;0.1;0.6;0.8;1.3;1.4;2
17:27:52:343;1.2;0.41;0.24;0.7;6;4;3;3;7;19;0.1;0.6;0.8;1.3;1.4;2
17:27:53:467;1.2;0.41;0.24;0.7;6;4;3;4;7;19;0.1;0.6;0.8;1.3;1.4;2
17:27:56:256;1.2;0.41;0.24;0.7;6;4;2;4;7;19;0.1;0.6;0.8;1.3;1.4;2
17:28:0:259;1.2;0.41;0.24;0.7;6;4;1;4;7;19;0.1;0.6;0.8;1.3;1.4;2
17:28:15:443;1.2;0.41;0.24;0.7;6;4;2;4;7;19;0.1;0.6;0.8;1.3;1.4;2
17:28:15:724;1.2;0.41;0.24;0.7;6;4;3;4;7;19;0.1;0.6;0.8;1.3;1.4;2
17:28:16:220;1.2;0.41;0.24;0.7;6;4;4;4;7;19;0.1;0.6;0.8;1.3;1.4;2
17:28:18:577;1.2;0.41;0.24;0.7;6;4;4;3;7;19;0.1;0.6;0.8;1.3;1.4;2
17:28:18:931;1.2;0.41;0.24;0.7;6;4;4;1;7;19;0.1;0.6;0.8;1.3;1.4;2
17:28:21:398;1.2;0.41;0.24;0.7;6;4;3;1;7;19;0.1;0.6;0.8;1.3;1.4;2
17:28:42:788;1.2;0.41;0.25;0.7;6;4;3;1;7;19;0.1;0.6;0.8;1.3;1.4;2
17:28:44:354;1.2;0.41;0.45;0.7;6;4;3;1;7;19;0.1;0.6;0.8;1.3;1.4;2
17:29:48:893;1.2;0.41;0.25;0.7;6;4;3;1;7;19;0.1;0.6;0.8;1.3;1.4;2
17:29:58:831;1.2;0.5;0.25;0.7;6;4;3;1;7;19;0.1;0.6;0.8;1.3;1.4;2
17:30:9:721;1.2;0.4;0.25;0.7;6;4;3;1;7;19;0.1;0.6;0.8;1.3;1.4;2
17:30:40:933;1.2;0.4;0.25;0.7;6;4;3;2;7;19;0.1;0.6;0.8;1.3;1.4;2
17:30:43:890;1.2;0.4;0.25;0.7;6;4;4;2;7;19;0.1;0.6;0.8;1.3;1.4;2
17:30:44:488;1.2;0.4;0.25;0.7;6;4;5;2;7;19;0.1;0.6;0.8;1.3;1.4;2
17:30:46:997;1.2;0.4;0.25;0.7;6;4;6;2;7;19;0.1;0.6;0.8;1.3;1.4;2
17:30:50:507;1.2;0.4;0.25;0.7;6;4;5;2;7;19;0.1;0.6;0.8;1.3;1.4;2
17:31:14:577;1.2;0.4;0.25;0.7;6;4;5;2;8;19;0.1;0.6;0.8;1.3;1.4;2
17:31:14:956;1.2;0.4;0.25;0.7;6;4;5;2;10;19;0.1;0.6;0.8;1.3;1.4;2
17:31:15:317;1.2;0.4;0.25;0.7;6;4;5;2;11;19;0.1;0.6;0.8;1.3;1.4;2
17:31:15:654;1.2;0.4;0.25;0.7;6;4;5;2;12;19;0.1;0.6;0.8;1.3;1.4;2
17:31:15:996;1.2;0.4;0.25;0.7;6;4;5;2;13;19;0.1;0.6;0.8;1.3;1.4;2
17:31:16:926;1.2;0.4;0.25;0.7;6;4;5;2;12;19;0.1;0.6;0.8;1.3;1.4;2
17:31:17:290;1.2;0.4;0.25;0.7;6;4;5;2;11;19;0.1;0.6;0.8;1.3;1.4;2
17:31:17:683;1.2;0.4;0.25;0.7;6;4;5;2;10;19;0.1;0.6;0.8;1.3;1.4;2
17:31:20:170;1.2;0.4;0.25;0.7;6;4;5;2;11;19;0.1;0.6;0.8;1.3;1.4;2
17:31:21:465;1.2;0.4;0.25;0.7;6;4;5;2;12;19;0.1;0.6;0.8;1.3;1.4;2
17:31:21:824;1.2;0.4;0.25;0.7;6;4;5;2;13;19;0.1;0.6;0.8;1.3;1.4;2
17:31:23:13;1.2;0.4;0.25;0.7;6;4;5;2;14;19;0.1;0.6;0.8;1.3;1.4;2
17:31:41:926;1.2;0.4;0.25;0.7;6;4;5;2;14;20;0.1;0.6;0.8;1.3;1.4;2
17:31:44:415;1.2;0.4;0.25;0.7;6;4;5;2;14;42;0.1;0.6;0.8;1.3;1.4;2
17:32:8:187;1.2;0.4;0.25;0.7;6;4;5;2;14;41;0.1;0.6;0.8;1.3;1.4;2
17:32:9:743;1.2;0.4;0.25;0.7;6;4;5;2;14;38;0.1;0.6;0.8;1.3;1.4;2
17:32:15:177;1.2;0.4;0.25;0.7;6;4;5;2;14;37;0.1;0.6;0.8;1.3;1.4;2
17:32:17:968;1.2;0.4;0.25;0.7;6;4;5;2;14;36;0.1;0.6;0.8;1.3;1.4;2
17:32:26:145;1.2;0.4;0.25;0.7;6;4;5;2;14;35;0.1;0.6;0.8;1.3;1.4;2
17:32:27:524;1.2;0.4;0.25;0.7;6;4;5;2;14;31;0.1;0.6;0.8;1.3;1.4;2
17:32:31:509;1.2;0.4;0.25;0.7;6;4;5;2;14;30;0.1;0.6;0.8;1.3;1.4;2
17:32:32:861;1.2;0.4;0.25;0.7;6;4;5;2;14;26;0.1;0.6;0.8;1.3;1.4;2
17:32:52:489;1.2;0.4;0.25;0.7;6;4;5;2;13;26;0.1;0.6;0.8;1.3;1.4;2
17:32:52:896;1.2;0.4;0.25;0.7;6;4;5;2;12;26;0.1;0.6;0.8;1.3;1.4;2
17:32:54:267;1.2;0.4;0.25;0.7;6;4;5;2;13;26;0.1;0.6;0.8;1.3;1.4;2
17:34:50:714;1.4;0.4;0.25;0.7;6;4;5;2;13;26;0.1;0.6;0.8;1.3;1.4;2
17:35:34:336;1.4;0.4;0.25;0.7;6;5;5;2;13;26;0.1;0.6;0.8;1.3;1.4;2
17:35:39:919;1.4;0.4;0.25;0.7;6;6;5;2;13;26;0.1;0.6;0.8;1.3;1.4;2
17:36:16:664;1.4;0.4;0.25;0.7;6;6;5;2;13;26;0.1;0.6;0.8;1.3;1.4;3
17:36:23:340;1.4;0.4;0.25;0.7;6;6;5;2;13;26;0.1;0.6;0.8;1.3;1.4;4
17:36:51:777;1.4;0.4;0.25;0.7;7;6;5;2;13;26;0.1;0.6;0.8;1.3;1.4;4
17:37:15:629;1.4;0.4;0.25;0.7;9;6;5;2;13;26;0.1;0.6;0.8;1.3;1.4;4
17:37:39:340;1.4;0.4;0.25;0.7;9;5;5;2;13;26;0.1;0.6;0.8;1.3;1.4;4
17:39:55:10;1.4;0.4;0.25;0.7;9;5;4;2;13;26;0.1;0.6;0.8;1.3;1.4;4
17:40:5:923;1.4;0.4;0.25;0.7;9;5;4;2;14;26;0.1;0.6;0.8;1.3;1.4;4
17:40:6:598;1.4;0.4;0.25;0.7;9;5;4;2;17;26;0.1;0.6;0.8;1.3;1.4;4
17:40:7:567;1.4;0.4;0.25;0.7;9;5;4;2;18;26;0.1;0.6;0.8;1.3;1.4;4
17:40:8:704;1.4;0.4;0.25;0.7;9;5;4;2;19;26;0.1;0.6;0.8;1.3;1.4;4
17:40:30:143;1.4;0.4;0.25;0.7;9;5;4;2;19;27;0.1;0.6;0.8;1.3;1.4;4
17:40:37:454;1.4;0.4;0.25;0.7;9;5;4;2;19;42;0.1;0.6;0.8;1.3;1.4;4
17:40:51:944;1.4;0.4;0.25;0.7;9;5;4;2;19;1;0.1;0.6;0.8;1.3;1.4;4
17:41:1:429;1.4;0.4;0.25;0.7;9;5;4;2;19;2;0.1;0.6;0.8;1.3;1.4;4
17:41:9:80;1.4;0.4;0.25;0.7;9;5;4;2;19;3;0.1;0.6;0.8;1.3;1.4;4
17:41:17:462;1.4;0.4;0.25;0.7;9;5;4;2;19;26;0.1;0.6;0.8;1.3;1.4;4
17:41:31:447;1.4;0.4;0.25;0.7;9;5;4;2;1;26;0.1;0.6;0.8;1.3;1.4;4
17:42:53:596;1.3;0.4;0.25;0.7;9;5;4;2;1;26;0.1;0.6;0.8;1.3;1.4;4
17:43:36:524;1.3;0.4;0.25;0.7;3;5;4;2;1;26;0.1;0.6;0.8;1.3;1.4;4
17:44:18:749;1.3;0.4;0.25;0.7;4;5;4;2;1;26;0.1;0.6;0.8;1.3;1.4;4
17:44:27:193;1.3;0.4;0.25;0.7;4;5;4;2;1;26;0.1;0.6;0.8;1.3;1.4;0
17:44:38:128;1.3;0.4;0.25;0.7;4;5;4;2;1;26;0.1;0.6;0.8;1.3;1.4;1
17:45:4:636;1.3;0.4;0.5;0.7;4;5;4;2;1;26;0.1;0.6;0.8;1.3;1.4;1
17:45:22:145;1.3;0.2;0.5;0.7;4;5;4;2;1;26;0.1;0.6;0.8;1.3;1.4;1
17:45:30:389;1.3;0.4;0.5;0.7;4;5;4;2;1;26;0.1;0.6;0.8;1.3;1.4;1
17:46:16:122;1.3;0.4;0.5;0.7;4;5;4;1;1;26;0.1;0.6;0.8;1.3;1.4;1
17:46:18:873;1.3;0.4;0.5;0.7;4;5;4;2;1;26;0.1;0.6;0.8;1.3;1.4;1
17:46:21:108;1.3;0.4;0.5;0.7;4;5;6;2;1;26;0.1;0.6;0.8;1.3;1.4;1
17:46:21:570;1.3;0.4;0.5;0.7;4;5;7;2;1;26;0.1;0.6;0.8;1.3;1.4;1
17:46:43:312;1.3;0.4;0.5;0.7;4;5;6;2;1;26;0.1;0.6;0.8;1.3;1.4;1
17:46:53:381;1.3;0.4;0.5;0.7;4;5;6;2;1;27;0.1;0.6;0.8;1.3;1.4;1
17:46:54:468;1.3;0.4;0.5;0.7;4;5;6;2;1;32;0.1;0.6;0.8;1.3;1.4;1
17:46:55:401;1.3;0.4;0.5;0.7;4;5;6;2;1;37;0.1;0.6;0.8;1.3;1.4;1
17:46:56:326;1.3;0.4;0.5;0.7;4;5;6;2;1;38;0.1;0.6;0.8;1.3;1.4;1
17:46:58:535;1.3;0.4;0.5;0.7;4;5;6;2;1;37;0.1;0.6;0.8;1.3;1.4;1
17:46:59:405;1.3;0.4;0.5;0.7;4;5;6;2;1;32;0.1;0.6;0.8;1.3;1.4;1
17:47:0:332;1.3;0.4;0.5;0.7;4;5;6;2;1;30;0.1;0.6;0.8;1.3;1.4;1
17:47:6:822;1.3;0.4;0.5;0.7;4;5;6;2;1;31;0.1;0.6;0.8;1.3;1.4;1
17:47:10:652;1.3;0.4;0.5;0.7;4;5;6;2;1;32;0.1;0.6;0.8;1.3;1.4;1
17:47:17:338;1.3;0.4;0.5;0.7;4;5;6;2;1;33;0.1;0.6;0.8;1.3;1.4;1
17:47:26:305;1.3;0.4;0.5;0.7;4;5;6;2;1;34;0.1;0.6;0.8;1.3;1.4;1
17:47:31:815;1.3;0.4;0.5;0.7;4;5;6;2;1;35;0.1;0.6;0.8;1.3;1.4;1
17:47:35:657;1.3;0.4;0.5;0.7;4;5;6;2;1;36;0.1;0.6;0.8;1.3;1.4;1
17:47:40:58;1.3;0.4;0.5;0.7;4;5;6;2;1;37;0.1;0.6;0.8;1.3;1.4;1
17:47:43:833;1.3;0.4;0.5;0.7;4;5;6;2;1;38;0.1;0.6;0.8;1.3;1.4;1
17:47:49:825;1.3;0.4;0.5;0.7;4;5;6;2;1;39;0.1;0.6;0.8;1.3;1.4;1
17:55:4:241;3.1;0.3;0.3;0.2;2;2;3;3;1;1;0.2;0.2;0.8;0.8;0.8;1
17:55:17:267;3.1;0.5;0.3;0.2;2;2;3;3;1;1;0.2;0.2;0.8;0.8;0.8;1
17:55:39:91;3.1;0.5;1;0.2;2;2;3;3;1;1;0.2;0.2;0.8;0.8;0.8;1
17:55:43:577;3.1;0.5;0.4;0.2;2;2;3;3;1;1;0.2;0.2;0.8;0.8;0.8;1
17:55:46:408;3.1;0.5;0.38;0.2;2;2;3;3;5;1;0.2;0.2;0.8;0.8;0.8;1
17:55:46:988;3.1;0.5;0.38;0.2;2;2;3;3;9;1;0.2;0.2;0.8;0.8;0.8;1
17:55:47:829;3.1;0.5;0.38;0.2;2;2;3;3;5;1;0.2;0.2;0.8;0.8;0.8;1
17:55:48:293;3.1;0.5;0.38;0.2;2;2;3;3;1;1;0.2;0.2;0.8;0.8;0.8;1
17:55:48:743;3.1;0.5;0.38;0.2;2;2;3;3;-3;1;0.2;0.2;0.8;0.8;0.8;1
17:55:54:118;3.1;0.5;0.38;0.2;2;2;1;3;-3;1;0.2;0.2;0.8;0.8;0.8;1
17:56:1:986;3.1;0.5;0.38;0.5;2;2;1;3;-3;1;0.2;0.2;0.8;0.8;0.8;1
17:56:6:855;3.1;0.5;0.38;0.5;2;2;1;3;-3;2;0.2;0.2;0.8;0.8;0.8;1
17:56:7:291;3.1;0.5;0.38;0.5;2;2;1;3;-3;3;0.2;0.2;0.8;0.8;0.8;1
17:56:7:709;3.1;0.5;0.38;0.5;2;2;1;3;-3;4;0.2;0.2;0.8;0.8;0.8;1
17:56:25:821;3.1;0.2;0.38;0.5;2;2;1;3;-3;4;0.2;0.2;0.8;0.8;0.8;1
17:56:59:983;3.2;0.2;0.38;0.5;2;2;1;3;-3;4;0.2;0.2;0.8;0.8;0.8;1
17:57:29:576;3.2;0.2;0.38;0.5;2;4;1;3;-3;4;0.2;0.2;0.8;0.8;0.8;1
17:57:51:726;3.2;0.2;0.38;0.5;4;4;1;3;-3;4;0.2;0.2;0.8;0.8;0.8;1
17:57:59:401;3.2;0.2;0.38;0.5;5;4;1;3;-3;4;0.2;0.2;0.8;0.8;0.8;1
17:58:36:21;3.2;0.2;0.38;0.5;5;4;1;3;-3;4;0.2;0.2;0.8;0.8;2;1
17:58:42:784;3.2;0.2;0.38;0.5;5;4;1;3;-3;4;0.2;0.2;0.8;1.5;2;1
17:58:58:438;3.2;0.2;0.38;0.5;5;4;1;3;-3;4;0.2;1.6;0.8;1.5;2;1
17:59:17:884;3.2;0.2;0.38;0.5;5;4;1;3;-3;4;0.2;0.6;0.8;1.5;2;1
17:59:31:700;3.2;0.2;0.38;0.5;5;4;1;3;-3;4;0.2;0.6;0.8;1.5;2;2
17:59:54:797;3.2;0.2;0.38;0.5;5;3;1;3;-3;4;0.2;0.6;0.8;1.5;2;2
18:0:7:784;3.2;0.2;0.38;0.5;5;3;1;3;-3;4;0.2;0.6;0.3;1.5;2;2
18:0:17:961;3.2;0.2;0.38;0.5;5;3;1;3;-3;4;0.2;0.6;0.3;2;2;2
18:0:24:583;3.2;0.2;0.38;0.5;5;3;1;3;-3;4;0.2;0.6;0.3;2;1.8;2
18:0:40:835;3.2;0.2;0.38;0.5;5;3;1;3;-3;3;0.2;0.6;0.3;2;1.8;2
18:0:42:629;3.2;0.2;0.38;0.5;5;3;1;3;-3;2;0.2;0.6;0.3;2;1.8;2
